,Site,Species,ReadingDateTime,Value,Units,Year,Month
10609,HK6,NO2,2007-05-21,52.5,ug m-3,2007,5
10610,HK6,NO2,2007-05-22,70.3,ug m-3,2007,5
10611,HK6,NO2,2007-05-23,81.4,ug m-3,2007,5
10612,HK6,NO2,2007-05-24,94.4,ug m-3,2007,5
10613,HK6,NO2,2007-05-25,55.9,ug m-3,2007,5
10614,HK6,NO2,2007-05-26,40.8,ug m-3,2007,5
10615,HK6,NO2,2007-05-27,47.2,ug m-3,2007,5
10616,HK6,NO2,2007-05-28,29.9,ug m-3,2007,5
10617,HK6,NO2,2007-05-29,77.1,ug m-3,2007,5
10618,HK6,NO2,2007-05-30,69.2,ug m-3,2007,5
10619,HK6,NO2,2007-05-31,63.4,ug m-3,2007,5
10620,HK6,NO2,2007-01-06,80.4,ug m-3,2007,1
10621,HK6,NO2,2007-02-06,85.3,ug m-3,2007,2
10622,HK6,NO2,2007-03-06,74.3,ug m-3,2007,3
10623,HK6,NO2,2007-04-06,47.2,ug m-3,2007,4
10624,HK6,NO2,2007-05-06,37.0,ug m-3,2007,5
10625,HK6,NO2,2007-06-06,33.3,ug m-3,2007,6
10626,HK6,NO2,2007-07-06,39.5,ug m-3,2007,7
10627,HK6,NO2,2007-08-06,52.7,ug m-3,2007,8
10628,HK6,NO2,2007-09-06,73.7,ug m-3,2007,9
10629,HK6,NO2,2007-10-06,55.6,ug m-3,2007,10
10630,HK6,NO2,2007-11-06,70.7,ug m-3,2007,11
10631,HK6,NO2,2007-12-06,87.9,ug m-3,2007,12
10632,HK6,NO2,2007-06-13,74.1,ug m-3,2007,6
10633,HK6,NO2,2007-06-14,74.6,ug m-3,2007,6
10634,HK6,NO2,2007-06-15,55.8,ug m-3,2007,6
10635,HK6,NO2,2007-06-16,44.7,ug m-3,2007,6
10636,HK6,NO2,2007-06-17,48.0,ug m-3,2007,6
10637,HK6,NO2,2007-06-18,58.3,ug m-3,2007,6
10638,HK6,NO2,2007-06-19,79.5,ug m-3,2007,6
10639,HK6,NO2,2007-06-20,52.7,ug m-3,2007,6
10640,HK6,NO2,2007-06-21,52.2,ug m-3,2007,6
10641,HK6,NO2,2007-06-22,60.2,ug m-3,2007,6
10642,HK6,NO2,2007-06-23,60.3,ug m-3,2007,6
10643,HK6,NO2,2007-06-24,44.1,ug m-3,2007,6
10644,HK6,NO2,2007-06-25,45.8,ug m-3,2007,6
10645,HK6,NO2,2007-06-26,47.2,ug m-3,2007,6
10646,HK6,NO2,2007-06-27,72.7,ug m-3,2007,6
10647,HK6,NO2,2007-06-28,60.1,ug m-3,2007,6
10648,HK6,NO2,2007-06-29,58.3,ug m-3,2007,6
10649,HK6,NO2,2007-06-30,45.9,ug m-3,2007,6
10650,HK6,NO2,2007-01-07,31.1,ug m-3,2007,1
10651,HK6,NO2,2007-02-07,47.5,ug m-3,2007,2
10652,HK6,NO2,2007-03-07,63.8,ug m-3,2007,3
10653,HK6,NO2,2007-04-07,55.9,ug m-3,2007,4
10654,HK6,NO2,2007-05-07,53.2,ug m-3,2007,5
10655,HK6,NO2,2007-06-07,57.5,ug m-3,2007,6
10656,HK6,NO2,2007-07-07,55.0,ug m-3,2007,7
10657,HK6,NO2,2007-08-07,59.5,ug m-3,2007,8
10658,HK6,NO2,2007-09-07,67.2,ug m-3,2007,9
10659,HK6,NO2,2007-10-07,64.5,ug m-3,2007,10
10660,HK6,NO2,2007-11-07,67.6,ug m-3,2007,11
10661,HK6,NO2,2007-12-07,62.5,ug m-3,2007,12
10662,HK6,NO2,2007-07-13,58.1,ug m-3,2007,7
10663,HK6,NO2,2007-07-14,47.2,ug m-3,2007,7
10664,HK6,NO2,2007-07-15,67.5,ug m-3,2007,7
10665,HK6,NO2,2007-07-16,58.0,ug m-3,2007,7
10666,HK6,NO2,2007-07-17,41.9,ug m-3,2007,7
10667,HK6,NO2,2007-07-18,65.8,ug m-3,2007,7
10668,HK6,NO2,2007-07-19,85.3,ug m-3,2007,7
10669,HK6,NO2,2007-07-20,52.9,ug m-3,2007,7
10670,HK6,NO2,2007-07-21,47.4,ug m-3,2007,7
10671,HK6,NO2,2007-07-22,48.4,ug m-3,2007,7
10672,HK6,NO2,2007-07-23,54.9,ug m-3,2007,7
10673,HK6,NO2,2007-07-24,69.3,ug m-3,2007,7
10674,HK6,NO2,2007-07-25,48.3,ug m-3,2007,7
10675,HK6,NO2,2007-07-26,41.8,ug m-3,2007,7
10676,HK6,NO2,2007-07-27,49.2,ug m-3,2007,7
10677,HK6,NO2,2007-07-28,60.0,ug m-3,2007,7
10678,HK6,NO2,2007-07-29,36.2,ug m-3,2007,7
10679,HK6,NO2,2007-07-30,56.0,ug m-3,2007,7
10680,HK6,NO2,2007-07-31,68.5,ug m-3,2007,7
10681,HK6,NO2,2007-01-08,92.0,ug m-3,2007,1
10682,HK6,NO2,2007-02-08,78.5,ug m-3,2007,2
10683,HK6,NO2,2007-03-08,67.2,ug m-3,2007,3
10684,HK6,NO2,2007-04-08,45.4,ug m-3,2007,4
10686,HK6,NO2,2007-06-08,72.3,ug m-3,2007,6
10687,HK6,NO2,2007-07-08,59.9,ug m-3,2007,7
10688,HK6,NO2,2007-08-08,38.7,ug m-3,2007,8
10689,HK6,NO2,2007-09-08,45.5,ug m-3,2007,9
10690,HK6,NO2,2007-10-08,62.5,ug m-3,2007,10
10691,HK6,NO2,2007-11-08,70.8,ug m-3,2007,11
10692,HK6,NO2,2007-12-08,52.6,ug m-3,2007,12
10693,HK6,NO2,2007-08-13,47.3,ug m-3,2007,8
10694,HK6,NO2,2007-08-14,49.5,ug m-3,2007,8
10695,HK6,NO2,2007-08-15,47.0,ug m-3,2007,8
10696,HK6,NO2,2007-08-16,68.6,ug m-3,2007,8
10697,HK6,NO2,2007-08-17,68.9,ug m-3,2007,8
10698,HK6,NO2,2007-08-18,38.3,ug m-3,2007,8
10699,HK6,NO2,2007-08-19,42.1,ug m-3,2007,8
10701,HK6,NO2,2007-08-21,30.5,ug m-3,2007,8
10702,HK6,NO2,2007-08-22,21.6,ug m-3,2007,8
10703,HK6,NO2,2007-08-23,30.5,ug m-3,2007,8
10704,HK6,NO2,2007-08-24,51.9,ug m-3,2007,8
10707,HK6,NO2,2007-08-27,37.5,ug m-3,2007,8
10708,HK6,NO2,2007-08-28,59.8,ug m-3,2007,8
10709,HK6,NO2,2007-08-29,51.3,ug m-3,2007,8
10710,HK6,NO2,2007-08-30,64.2,ug m-3,2007,8
10711,HK6,NO2,2007-08-31,61.2,ug m-3,2007,8
10712,HK6,NO2,2007-01-09,53.3,ug m-3,2007,1
10713,HK6,NO2,2007-02-09,48.2,ug m-3,2007,2
10714,HK6,NO2,2007-03-09,42.9,ug m-3,2007,3
10715,HK6,NO2,2007-04-09,56.2,ug m-3,2007,4
10716,HK6,NO2,2007-05-09,72.7,ug m-3,2007,5
10717,HK6,NO2,2007-06-09,51.3,ug m-3,2007,6
10718,HK6,NO2,2007-07-09,65.3,ug m-3,2007,7
10719,HK6,NO2,2007-08-09,47.0,ug m-3,2007,8
10720,HK6,NO2,2007-09-09,50.7,ug m-3,2007,9
10721,HK6,NO2,2007-10-09,54.2,ug m-3,2007,10
10722,HK6,NO2,2007-11-09,48.6,ug m-3,2007,11
10723,HK6,NO2,2007-12-09,77.3,ug m-3,2007,12
10724,HK6,NO2,2007-09-13,76.9,ug m-3,2007,9
10725,HK6,NO2,2007-09-14,72.0,ug m-3,2007,9
10726,HK6,NO2,2007-09-15,60.0,ug m-3,2007,9
10727,HK6,NO2,2007-09-16,45.2,ug m-3,2007,9
10728,HK6,NO2,2007-09-17,54.8,ug m-3,2007,9
10729,HK6,NO2,2007-09-18,61.2,ug m-3,2007,9
10730,HK6,NO2,2007-09-19,58.4,ug m-3,2007,9
10731,HK6,NO2,2007-09-20,52.2,ug m-3,2007,9
10732,HK6,NO2,2007-09-21,55.6,ug m-3,2007,9
10733,HK6,NO2,2007-09-22,58.8,ug m-3,2007,9
10734,HK6,NO2,2007-09-23,37.5,ug m-3,2007,9
10735,HK6,NO2,2007-09-24,51.9,ug m-3,2007,9
10736,HK6,NO2,2007-09-25,59.8,ug m-3,2007,9
10737,HK6,NO2,2007-09-26,33.2,ug m-3,2007,9
10738,HK6,NO2,2007-09-27,34.3,ug m-3,2007,9
10739,HK6,NO2,2007-09-28,37.9,ug m-3,2007,9
10740,HK6,NO2,2007-09-29,34.7,ug m-3,2007,9
10741,HK6,NO2,2007-09-30,60.1,ug m-3,2007,9
10742,HK6,NO2,2007-01-10,62.4,ug m-3,2007,1
10743,HK6,NO2,2007-02-10,59.9,ug m-3,2007,2
10744,HK6,NO2,2007-03-10,72.2,ug m-3,2007,3
10745,HK6,NO2,2007-04-10,72.4,ug m-3,2007,4
10746,HK6,NO2,2007-05-10,78.1,ug m-3,2007,5
10747,HK6,NO2,2007-06-10,63.1,ug m-3,2007,6
10748,HK6,NO2,2007-07-10,48.8,ug m-3,2007,7
10749,HK6,NO2,2007-08-10,72.4,ug m-3,2007,8
10750,HK6,NO2,2007-09-10,68.7,ug m-3,2007,9
10751,HK6,NO2,2007-10-10,42.8,ug m-3,2007,10
10752,HK6,NO2,2007-11-10,86.3,ug m-3,2007,11
10753,HK6,NO2,2007-12-10,58.9,ug m-3,2007,12
10754,HK6,NO2,2007-10-13,52.3,ug m-3,2007,10
10755,HK6,NO2,2007-10-14,55.2,ug m-3,2007,10
10756,HK6,NO2,2007-10-15,63.9,ug m-3,2007,10
10757,HK6,NO2,2007-10-16,56.5,ug m-3,2007,10
10758,HK6,NO2,2007-10-17,52.6,ug m-3,2007,10
10759,HK6,NO2,2007-10-18,65.8,ug m-3,2007,10
10760,HK6,NO2,2007-10-19,84.7,ug m-3,2007,10
10761,HK6,NO2,2007-10-20,73.9,ug m-3,2007,10
10762,HK6,NO2,2007-10-21,79.3,ug m-3,2007,10
10763,HK6,NO2,2007-10-22,90.4,ug m-3,2007,10
10764,HK6,NO2,2007-10-23,71.8,ug m-3,2007,10
10765,HK6,NO2,2007-10-24,52.9,ug m-3,2007,10
10766,HK6,NO2,2007-10-25,53.2,ug m-3,2007,10
10767,HK6,NO2,2007-10-26,70.9,ug m-3,2007,10
10768,HK6,NO2,2007-10-27,52.1,ug m-3,2007,10
10769,HK6,NO2,2007-10-28,37.5,ug m-3,2007,10
10770,HK6,NO2,2007-10-29,72.9,ug m-3,2007,10
10771,HK6,NO2,2007-10-30,42.8,ug m-3,2007,10
10772,HK6,NO2,2007-10-31,35.0,ug m-3,2007,10
10773,HK6,NO2,2007-01-11,42.1,ug m-3,2007,1
10774,HK6,NO2,2007-02-11,39.3,ug m-3,2007,2
10775,HK6,NO2,2007-03-11,30.3,ug m-3,2007,3
10776,HK6,NO2,2007-04-11,27.9,ug m-3,2007,4
10777,HK6,NO2,2007-05-11,39.5,ug m-3,2007,5
10778,HK6,NO2,2007-06-11,40.0,ug m-3,2007,6
10779,HK6,NO2,2007-07-11,45.9,ug m-3,2007,7
10780,HK6,NO2,2007-08-11,56.7,ug m-3,2007,8
10781,HK6,NO2,2007-09-11,58.3,ug m-3,2007,9
10782,HK6,NO2,2007-10-11,63.1,ug m-3,2007,10
10783,HK6,NO2,2007-11-11,38.0,ug m-3,2007,11
10784,HK6,NO2,2007-12-11,66.1,ug m-3,2007,12
10785,HK6,NO2,2007-11-13,57.2,ug m-3,2007,11
10786,HK6,NO2,2007-11-14,42.2,ug m-3,2007,11
10787,HK6,NO2,2007-11-15,66.6,ug m-3,2007,11
10788,HK6,NO2,2007-11-16,99.7,ug m-3,2007,11
10789,HK6,NO2,2007-11-17,75.4,ug m-3,2007,11
10790,HK6,NO2,2007-11-18,32.8,ug m-3,2007,11
10791,HK6,NO2,2007-11-19,57.4,ug m-3,2007,11
10792,HK6,NO2,2007-11-20,68.8,ug m-3,2007,11
10793,HK6,NO2,2007-11-21,65.8,ug m-3,2007,11
10794,HK6,NO2,2007-11-22,70.5,ug m-3,2007,11
10795,HK6,NO2,2007-11-23,45.0,ug m-3,2007,11
10796,HK6,NO2,2007-11-24,72.0,ug m-3,2007,11
10797,HK6,NO2,2007-11-25,56.5,ug m-3,2007,11
10798,HK6,NO2,2007-11-26,68.7,ug m-3,2007,11
10799,HK6,NO2,2007-11-27,69.8,ug m-3,2007,11
10800,HK6,NO2,2007-11-28,64.1,ug m-3,2007,11
10801,HK6,NO2,2007-11-29,76.9,ug m-3,2007,11
10802,HK6,NO2,2007-11-30,61.1,ug m-3,2007,11
10803,HK6,NO2,2007-01-12,47.4,ug m-3,2007,1
10804,HK6,NO2,2007-02-12,40.3,ug m-3,2007,2
10805,HK6,NO2,2007-03-12,71.5,ug m-3,2007,3
10806,HK6,NO2,2007-04-12,71.1,ug m-3,2007,4
10807,HK6,NO2,2007-05-12,57.5,ug m-3,2007,5
10808,HK6,NO2,2007-06-12,63.7,ug m-3,2007,6
10809,HK6,NO2,2007-07-12,71.5,ug m-3,2007,7
10810,HK6,NO2,2007-08-12,74.7,ug m-3,2007,8
10811,HK6,NO2,2007-09-12,56.4,ug m-3,2007,9
10812,HK6,NO2,2007-10-12,46.0,ug m-3,2007,10
10813,HK6,NO2,2007-11-12,108.7,ug m-3,2007,11
10814,HK6,NO2,2007-12-12,177.2,ug m-3,2007,12
10815,HK6,NO2,2007-12-13,127.9,ug m-3,2007,12
10816,HK6,NO2,2007-12-14,77.8,ug m-3,2007,12
10817,HK6,NO2,2007-12-15,67.1,ug m-3,2007,12
10818,HK6,NO2,2007-12-16,63.8,ug m-3,2007,12
10819,HK6,NO2,2007-12-17,54.5,ug m-3,2007,12
10820,HK6,NO2,2007-12-18,61.6,ug m-3,2007,12
10821,HK6,NO2,2007-12-19,77.5,ug m-3,2007,12
10822,HK6,NO2,2007-12-20,96.5,ug m-3,2007,12
10823,HK6,NO2,2007-12-21,96.0,ug m-3,2007,12
10824,HK6,NO2,2007-12-22,105.4,ug m-3,2007,12
10825,HK6,NO2,2007-12-23,91.7,ug m-3,2007,12
10826,HK6,NO2,2007-12-24,57.0,ug m-3,2007,12
10827,HK6,NO2,2007-12-25,37.2,ug m-3,2007,12
10828,HK6,NO2,2007-12-26,53.9,ug m-3,2007,12
10829,HK6,NO2,2007-12-27,46.5,ug m-3,2007,12
10830,HK6,NO2,2007-12-28,34.0,ug m-3,2007,12
10831,HK6,NO2,2007-12-29,45.0,ug m-3,2007,12
10832,HK6,NO2,2007-12-30,76.2,ug m-3,2007,12
10833,HK6,NO2,2007-12-31,82.7,ug m-3,2007,12
15663,CT6,NO2,2007-05-23,177.7,ug m-3,2007,5
15664,CT6,NO2,2007-05-24,140.8,ug m-3,2007,5
15665,CT6,NO2,2007-05-25,85.4,ug m-3,2007,5
15666,CT6,NO2,2007-05-26,70.3,ug m-3,2007,5
15667,CT6,NO2,2007-05-27,80.4,ug m-3,2007,5
15668,CT6,NO2,2007-05-28,43.6,ug m-3,2007,5
15669,CT6,NO2,2007-05-29,96.3,ug m-3,2007,5
15670,CT6,NO2,2007-05-30,94.8,ug m-3,2007,5
15671,CT6,NO2,2007-05-31,88.4,ug m-3,2007,5
15672,CT6,NO2,2007-01-06,96.3,ug m-3,2007,1
15673,CT6,NO2,2007-02-06,91.7,ug m-3,2007,2
15674,CT6,NO2,2007-03-06,85.4,ug m-3,2007,3
15675,CT6,NO2,2007-04-06,80.3,ug m-3,2007,4
15676,CT6,NO2,2007-05-06,71.0,ug m-3,2007,5
15677,CT6,NO2,2007-06-06,81.2,ug m-3,2007,6
15678,CT6,NO2,2007-07-06,77.9,ug m-3,2007,7
15679,CT6,NO2,2007-08-06,103.5,ug m-3,2007,8
15680,CT6,NO2,2007-09-06,123.9,ug m-3,2007,9
15681,CT6,NO2,2007-10-06,111.9,ug m-3,2007,10
15682,CT6,NO2,2007-11-06,152.10001,ug m-3,2007,11
15683,CT6,NO2,2007-12-06,155.3,ug m-3,2007,12
15684,CT6,NO2,2007-06-13,159.7,ug m-3,2007,6
15685,CT6,NO2,2007-06-14,183.60001,ug m-3,2007,6
15686,CT6,NO2,2007-06-15,157.89999,ug m-3,2007,6
15687,CT6,NO2,2007-06-16,104.1,ug m-3,2007,6
15688,CT6,NO2,2007-06-17,95.2,ug m-3,2007,6
15689,CT6,NO2,2007-06-18,142.60001,ug m-3,2007,6
15690,CT6,NO2,2007-06-19,161.60001,ug m-3,2007,6
15691,CT6,NO2,2007-06-20,137.5,ug m-3,2007,6
15692,CT6,NO2,2007-06-21,194.8,ug m-3,2007,6
15693,CT6,NO2,2007-06-22,201.0,ug m-3,2007,6
15694,CT6,NO2,2007-06-23,138.60001,ug m-3,2007,6
15695,CT6,NO2,2007-06-24,142.39999,ug m-3,2007,6
15696,CT6,NO2,2007-06-25,156.60001,ug m-3,2007,6
15697,CT6,NO2,2007-06-26,93.5,ug m-3,2007,6
15698,CT6,NO2,2007-06-27,165.60001,ug m-3,2007,6
15699,CT6,NO2,2007-06-28,186.5,ug m-3,2007,6
15700,CT6,NO2,2007-06-29,118.7,ug m-3,2007,6
15701,CT6,NO2,2007-06-30,115.7,ug m-3,2007,6
15702,CT6,NO2,2007-01-07,99.2,ug m-3,2007,1
15703,CT6,NO2,2007-02-07,148.5,ug m-3,2007,2
15704,CT6,NO2,2007-03-07,166.60001,ug m-3,2007,3
15705,CT6,NO2,2007-04-07,123.1,ug m-3,2007,4
15706,CT6,NO2,2007-05-07,104.4,ug m-3,2007,5
15707,CT6,NO2,2007-06-07,95.9,ug m-3,2007,6
15708,CT6,NO2,2007-07-07,86.4,ug m-3,2007,7
15709,CT6,NO2,2007-08-07,91.2,ug m-3,2007,8
15710,CT6,NO2,2007-09-07,125.3,ug m-3,2007,9
15711,CT6,NO2,2007-10-07,123.9,ug m-3,2007,10
15712,CT6,NO2,2007-11-07,108.2,ug m-3,2007,11
15713,CT6,NO2,2007-12-07,96.5,ug m-3,2007,12
15714,CT6,NO2,2007-07-13,110.7,ug m-3,2007,7
15715,CT6,NO2,2007-07-14,72.4,ug m-3,2007,7
15716,CT6,NO2,2007-07-15,113.9,ug m-3,2007,7
15717,CT6,NO2,2007-07-16,107.9,ug m-3,2007,7
15718,CT6,NO2,2007-07-17,91.4,ug m-3,2007,7
15719,CT6,NO2,2007-07-18,105.3,ug m-3,2007,7
15720,CT6,NO2,2007-07-19,164.0,ug m-3,2007,7
15721,CT6,NO2,2007-07-20,120.5,ug m-3,2007,7
15722,CT6,NO2,2007-07-21,92.0,ug m-3,2007,7
15723,CT6,NO2,2007-07-22,90.1,ug m-3,2007,7
15724,CT6,NO2,2007-07-23,118.3,ug m-3,2007,7
15725,CT6,NO2,2007-07-24,96.0,ug m-3,2007,7
15726,CT6,NO2,2007-07-25,105.6,ug m-3,2007,7
15727,CT6,NO2,2007-07-26,102.2,ug m-3,2007,7
15728,CT6,NO2,2007-07-27,79.2,ug m-3,2007,7
15729,CT6,NO2,2007-07-28,62.9,ug m-3,2007,7
15730,CT6,NO2,2007-07-29,47.2,ug m-3,2007,7
15731,CT6,NO2,2007-07-30,77.1,ug m-3,2007,7
15732,CT6,NO2,2007-07-31,126.4,ug m-3,2007,7
15733,CT6,NO2,2007-01-08,147.89999,ug m-3,2007,1
15734,CT6,NO2,2007-02-08,105.5,ug m-3,2007,2
15735,CT6,NO2,2007-03-08,103.4,ug m-3,2007,3
15736,CT6,NO2,2007-04-08,82.0,ug m-3,2007,4
15737,CT6,NO2,2007-05-08,91.4,ug m-3,2007,5
15738,CT6,NO2,2007-06-08,91.2,ug m-3,2007,6
15739,CT6,NO2,2007-07-08,95.5,ug m-3,2007,7
15740,CT6,NO2,2007-08-08,77.0,ug m-3,2007,8
15741,CT6,NO2,2007-09-08,83.3,ug m-3,2007,9
15742,CT6,NO2,2007-10-08,108.5,ug m-3,2007,10
15743,CT6,NO2,2007-11-08,117.5,ug m-3,2007,11
15744,CT6,NO2,2007-12-08,77.7,ug m-3,2007,12
15745,CT6,NO2,2007-08-13,100.3,ug m-3,2007,8
15746,CT6,NO2,2007-08-14,86.9,ug m-3,2007,8
15747,CT6,NO2,2007-08-15,97.0,ug m-3,2007,8
15748,CT6,NO2,2007-08-16,86.7,ug m-3,2007,8
15749,CT6,NO2,2007-08-17,109.2,ug m-3,2007,8
15750,CT6,NO2,2007-08-18,76.5,ug m-3,2007,8
15751,CT6,NO2,2007-08-19,55.1,ug m-3,2007,8
15752,CT6,NO2,2007-08-20,59.0,ug m-3,2007,8
15753,CT6,NO2,2007-08-21,58.5,ug m-3,2007,8
15754,CT6,NO2,2007-08-22,51.8,ug m-3,2007,8
15755,CT6,NO2,2007-08-23,65.0,ug m-3,2007,8
15756,CT6,NO2,2007-08-24,100.3,ug m-3,2007,8
15757,CT6,NO2,2007-08-25,103.7,ug m-3,2007,8
15758,CT6,NO2,2007-08-26,65.8,ug m-3,2007,8
15759,CT6,NO2,2007-08-27,43.9,ug m-3,2007,8
15760,CT6,NO2,2007-08-28,117.7,ug m-3,2007,8
15761,CT6,NO2,2007-08-29,79.3,ug m-3,2007,8
15762,CT6,NO2,2007-08-30,86.9,ug m-3,2007,8
15763,CT6,NO2,2007-08-31,76.8,ug m-3,2007,8
15764,CT6,NO2,2007-01-09,58.8,ug m-3,2007,1
15765,CT6,NO2,2007-02-09,52.6,ug m-3,2007,2
15766,CT6,NO2,2007-03-09,69.6,ug m-3,2007,3
15767,CT6,NO2,2007-04-09,90.0,ug m-3,2007,4
15768,CT6,NO2,2007-05-09,108.9,ug m-3,2007,5
15769,CT6,NO2,2007-06-09,96.3,ug m-3,2007,6
15770,CT6,NO2,2007-07-09,106.9,ug m-3,2007,7
15771,CT6,NO2,2007-08-09,59.3,ug m-3,2007,8
15772,CT6,NO2,2007-09-09,67.7,ug m-3,2007,9
15773,CT6,NO2,2007-10-09,75.5,ug m-3,2007,10
15774,CT6,NO2,2007-11-09,91.4,ug m-3,2007,11
15775,CT6,NO2,2007-12-09,153.8,ug m-3,2007,12
15776,CT6,NO2,2007-09-13,153.39999,ug m-3,2007,9
15777,CT6,NO2,2007-09-14,96.7,ug m-3,2007,9
15778,CT6,NO2,2007-09-15,96.8,ug m-3,2007,9
15779,CT6,NO2,2007-09-16,71.9,ug m-3,2007,9
15780,CT6,NO2,2007-09-17,69.4,ug m-3,2007,9
15781,CT6,NO2,2007-09-18,78.0,ug m-3,2007,9
15782,CT6,NO2,2007-09-19,96.6,ug m-3,2007,9
15783,CT6,NO2,2007-09-20,98.0,ug m-3,2007,9
15784,CT6,NO2,2007-09-21,93.7,ug m-3,2007,9
15785,CT6,NO2,2007-09-22,88.3,ug m-3,2007,9
15787,CT6,NO2,2007-09-24,74.6,ug m-3,2007,9
15788,CT6,NO2,2007-09-25,77.2,ug m-3,2007,9
15789,CT6,NO2,2007-09-26,56.5,ug m-3,2007,9
15790,CT6,NO2,2007-09-27,61.6,ug m-3,2007,9
15791,CT6,NO2,2007-09-28,69.0,ug m-3,2007,9
15829,CT6,NO2,2007-05-11,142.3,ug m-3,2007,5
15830,CT6,NO2,2007-06-11,120.3,ug m-3,2007,6
15835,CT6,NO2,2007-11-11,71.6,ug m-3,2007,11
15836,CT6,NO2,2007-12-11,117.7,ug m-3,2007,12
15838,CT6,NO2,2007-11-14,101.8,ug m-3,2007,11
15839,CT6,NO2,2007-11-15,149.5,ug m-3,2007,11
15841,CT6,NO2,2007-11-17,145.5,ug m-3,2007,11
15842,CT6,NO2,2007-11-18,104.8,ug m-3,2007,11
15843,CT6,NO2,2007-11-19,161.5,ug m-3,2007,11
15844,CT6,NO2,2007-11-20,189.0,ug m-3,2007,11
15845,CT6,NO2,2007-11-21,150.0,ug m-3,2007,11
15846,CT6,NO2,2007-11-22,124.8,ug m-3,2007,11
15847,CT6,NO2,2007-11-23,90.6,ug m-3,2007,11
15848,CT6,NO2,2007-11-24,116.0,ug m-3,2007,11
15849,CT6,NO2,2007-11-25,90.2,ug m-3,2007,11
15850,CT6,NO2,2007-11-26,118.8,ug m-3,2007,11
15851,CT6,NO2,2007-11-27,141.0,ug m-3,2007,11
15852,CT6,NO2,2007-11-28,136.10001,ug m-3,2007,11
15853,CT6,NO2,2007-11-29,132.10001,ug m-3,2007,11
15854,CT6,NO2,2007-11-30,132.39999,ug m-3,2007,11
15855,CT6,NO2,2007-01-12,92.6,ug m-3,2007,1
15856,CT6,NO2,2007-02-12,70.4,ug m-3,2007,2
15857,CT6,NO2,2007-03-12,104.3,ug m-3,2007,3
15858,CT6,NO2,2007-04-12,126.9,ug m-3,2007,4
15859,CT6,NO2,2007-05-12,115.1,ug m-3,2007,5
15860,CT6,NO2,2007-06-12,125.0,ug m-3,2007,6
15861,CT6,NO2,2007-07-12,106.6,ug m-3,2007,7
15863,CT6,NO2,2007-09-12,82.0,ug m-3,2007,9
15865,CT6,NO2,2007-11-12,165.8,ug m-3,2007,11
15869,CT6,NO2,2007-12-15,123.0,ug m-3,2007,12
15870,CT6,NO2,2007-12-16,102.7,ug m-3,2007,12
15871,CT6,NO2,2007-12-17,128.7,ug m-3,2007,12
15872,CT6,NO2,2007-12-18,128.10001,ug m-3,2007,12
15873,CT6,NO2,2007-12-19,147.7,ug m-3,2007,12
15874,CT6,NO2,2007-12-20,153.89999,ug m-3,2007,12
15875,CT6,NO2,2007-12-21,170.5,ug m-3,2007,12
15876,CT6,NO2,2007-12-22,147.60001,ug m-3,2007,12
15877,CT6,NO2,2007-12-23,120.2,ug m-3,2007,12
15878,CT6,NO2,2007-12-24,118.5,ug m-3,2007,12
15879,CT6,NO2,2007-12-25,96.8,ug m-3,2007,12
15880,CT6,NO2,2007-12-26,109.3,ug m-3,2007,12
15881,CT6,NO2,2007-12-27,122.9,ug m-3,2007,12
15882,CT6,NO2,2007-12-28,124.5,ug m-3,2007,12
15883,CT6,NO2,2007-12-29,108.9,ug m-3,2007,12
15884,CT6,NO2,2007-12-30,108.1,ug m-3,2007,12
15885,CT6,NO2,2007-12-31,130.8,ug m-3,2007,12
730,CT3,NO2,2008-01-01,64.7,ug m-3,2008,1
733,CT3,NO2,2008-04-01,53.7,ug m-3,2008,4
734,CT3,NO2,2008-05-01,54.3,ug m-3,2008,5
735,CT3,NO2,2008-06-01,61.0,ug m-3,2008,6
736,CT3,NO2,2008-07-01,54.6,ug m-3,2008,7
737,CT3,NO2,2008-08-01,50.3,ug m-3,2008,8
738,CT3,NO2,2008-09-01,55.8,ug m-3,2008,9
739,CT3,NO2,2008-10-01,43.7,ug m-3,2008,10
740,CT3,NO2,2008-11-01,68.2,ug m-3,2008,11
741,CT3,NO2,2008-12-01,55.0,ug m-3,2008,12
742,CT3,NO2,2008-01-13,29.3,ug m-3,2008,1
743,CT3,NO2,2008-01-14,43.8,ug m-3,2008,1
744,CT3,NO2,2008-01-15,39.8,ug m-3,2008,1
745,CT3,NO2,2008-01-16,79.5,ug m-3,2008,1
746,CT3,NO2,2008-01-17,70.0,ug m-3,2008,1
747,CT3,NO2,2008-01-18,50.3,ug m-3,2008,1
748,CT3,NO2,2008-01-19,33.0,ug m-3,2008,1
749,CT3,NO2,2008-01-20,27.0,ug m-3,2008,1
750,CT3,NO2,2008-01-21,45.3,ug m-3,2008,1
751,CT3,NO2,2008-01-22,61.7,ug m-3,2008,1
752,CT3,NO2,2008-01-23,53.1,ug m-3,2008,1
753,CT3,NO2,2008-01-24,63.0,ug m-3,2008,1
754,CT3,NO2,2008-01-25,58.8,ug m-3,2008,1
755,CT3,NO2,2008-01-26,49.1,ug m-3,2008,1
756,CT3,NO2,2008-01-27,59.0,ug m-3,2008,1
757,CT3,NO2,2008-01-28,77.8,ug m-3,2008,1
758,CT3,NO2,2008-01-29,70.8,ug m-3,2008,1
759,CT3,NO2,2008-01-30,64.2,ug m-3,2008,1
